"StartTime","EndTime","EpisodeId","EventId","State","EventType","InjuriesDirect","InjuriesIndirect","DeathsDirect","DeathsIndirect","DamageProperty","DamageCrops","Source","BeginLocation","EndLocation","BeginLat","BeginLon","EndLat","EndLon","EpisodeNarrative","EventNarrative","StormSummary"
"2007-08-19 22:55:00.0000000","2007-08-19 22:55:00.0000000","8501","48674","INDIANA","Thunderstorm Wind","0","0","0","0","0","0","NWS Storm Survey","BROWNSBURG","BROWNSBURG","39.85","-86.4","39.85","-86.4","Severe weather moved through central Indiana on August 19, 2007.  The main threats were damaging thunderstorm winds and hail.  Multiple trees and power lines were down in addition to structural damage and damage to vehicles.","Downburst winds estimated at 75 to 80 MPH damaged numerous trees and limbs across the city.  Several trees fell on power lines, homes, and on vehicles.","{""TotalDamages"":0,""StartTime"":""2007-08-19T22:55:00.0000000Z"",""EndTime"":""2007-08-19T22:55:00.0000000Z"",""Details"":{""Description"":""Downburst winds estimated at 75 to 80 MPH damaged numerous trees and limbs across the city.  Several trees fell on power lines, homes, and on vehicles."",""Location"":""INDIANA""}}"
"2007-08-19 22:40:00.0000000","2007-08-19 22:42:00.0000000","8501","48675","INDIANA","Hail","0","0","0","0","0","0","Law Enforcement","PITTSBORO","PITTSBORO","39.87","-86.47","39.87","-86.47","Severe weather moved through central Indiana on August 19, 2007.  The main threats were damaging thunderstorm winds and hail.  Multiple trees and power lines were down in addition to structural damage and damage to vehicles.","","{""TotalDamages"":0,""StartTime"":""2007-08-19T22:40:00.0000000Z"",""EndTime"":""2007-08-19T22:42:00.0000000Z"",""Details"":{""Description"":"""",""Location"":""INDIANA""}}"
"2007-08-03 16:50:00.0000000","2007-08-03 16:50:00.0000000","10556","58671","NEW HAMPSHIRE","Hail","0","0","0","0","0","0","Law Enforcement","TEMPLE","TEMPLE","42.82","-71.83","42.82","-71.83","An approaching cold front coupled with a strong upper level disturbance interacted with a very unstable airmass on the afternoon of the 3rd. The result was numerous strong thunderstorms, many of which became severe.","Penny size hail.","{""TotalDamages"":0,""StartTime"":""2007-08-03T16:50:00.0000000Z"",""EndTime"":""2007-08-03T16:50:00.0000000Z"",""Details"":{""Description"":""Penny size hail."",""Location"":""NEW HAMPSHIRE""}}"
"2007-08-03 18:30:00.0000000","2007-08-03 18:30:00.0000000","10556","58673","NEW HAMPSHIRE","Thunderstorm Wind","0","0","0","0","0","0","Amateur Radio","JAFFREY","JAFFREY","42.82","-72.03","42.82","-72.03","An approaching cold front coupled with a strong upper level disturbance interacted with a very unstable airmass on the afternoon of the 3rd. The result was numerous strong thunderstorms, many of which became severe.","Trees and wires down.","{""TotalDamages"":0,""StartTime"":""2007-08-03T18:30:00.0000000Z"",""EndTime"":""2007-08-03T18:30:00.0000000Z"",""Details"":{""Description"":""Trees and wires down."",""Location"":""NEW HAMPSHIRE""}}"
"2007-08-03 16:55:00.0000000","2007-08-03 16:55:00.0000000","10557","58677","MASSACHUSETTS","Hail","0","0","0","0","0","0","Amateur Radio","MONROE BRIDGE","MONROE BRIDGE","42.72","-72.95","42.72","-72.95","An approaching cold front coupled with a strong upper level disturbance interacted with a very unstable airmass on the afternoon of the 3rd. The result was numerous strong thunderstorms, many of which became severe and produced large hail and damaging winds.","Nickel size hail.","{""TotalDamages"":0,""StartTime"":""2007-08-03T16:55:00.0000000Z"",""EndTime"":""2007-08-03T16:55:00.0000000Z"",""Details"":{""Description"":""Nickel size hail."",""Location"":""MASSACHUSETTS""}}"
"2007-08-01 17:33:00.0000000","2007-08-01 17:33:00.0000000","6580","38314","COLORADO","Hail","0","0","0","0","0","0","Trained Spotter","ARAPAHOE","ARAPAHOE","38.6497","-102.0636","38.6497","-102.0636","Slow-moving thunderstorms developed and produced numerous reports of flash flooding and strong winds.","","{""TotalDamages"":0,""StartTime"":""2007-08-01T17:33:00.0000000Z"",""EndTime"":""2007-08-01T17:33:00.0000000Z"",""Details"":{""Description"":"""",""Location"":""COLORADO""}}"
"2007-08-06 23:35:00.0000000","2007-08-06 23:35:00.0000000","6705","38842","NEBRASKA","Thunderstorm Wind","0","0","0","0","0","0","Trained Spotter","MC COOK","MC COOK","40.2","-100.6957","40.2","-100.6957","Strong thunderstorms developed during the afternoon and evening, producing  quarter sized hail and numerous damaging wind gusts after dark.","Five-inch tree limbs down.","{""TotalDamages"":0,""StartTime"":""2007-08-06T23:35:00.0000000Z"",""EndTime"":""2007-08-06T23:35:00.0000000Z"",""Details"":{""Description"":""Five-inch tree limbs down."",""Location"":""NEBRASKA""}}"
"2007-08-06 23:35:00.0000000","2007-08-06 23:35:00.0000000","6705","38843","NEBRASKA","Thunderstorm Wind","0","0","0","0","0","0","Law Enforcement","TRENTON","TRENTON","40.18","-101.02","40.18","-101.02","Strong thunderstorms developed during the afternoon and evening, producing  quarter sized hail and numerous damaging wind gusts after dark.","Large tree limbs down.","{""TotalDamages"":0,""StartTime"":""2007-08-06T23:35:00.0000000Z"",""EndTime"":""2007-08-06T23:35:00.0000000Z"",""Details"":{""Description"":""Large tree limbs down."",""Location"":""NEBRASKA""}}"
"2007-08-06 16:20:00.0000000","2007-08-06 16:20:00.0000000","6704","38844","KANSAS","Hail","0","0","0","0","0","0","NWS Employee","GOODLAND","GOODLAND","39.4969","-101.6412","39.4969","-101.6412","Strong thunderstorms developed during the afternoon and evening, producing  quarter sized hail and numerous damaging wind gusts after dark.","","{""TotalDamages"":0,""StartTime"":""2007-08-06T16:20:00.0000000Z"",""EndTime"":""2007-08-06T16:20:00.0000000Z"",""Details"":{""Description"":"""",""Location"":""KANSAS""}}"
"2007-02-20 12:00:00.0000000","2007-02-27 09:00:00.0000000","3411","18620","NEBRASKA","Flood","0","0","0","0","0","0","Emergency Manager","WOOD RIVER","GRAND IS","40.82","-98.6","40.92","-98.35","An arctic airmass the first two weeks of February resulted in sub-freezing temperatures, both for daily highs and lows.  The cold spell was followed by a rapid warm-up and resulted in ice jams and flooding across south-central Nebraska.  Ice jam flooding began on February 20th and lasted until February 27th. Flooding affected the Cedar River, Mud Creek, Sappa Creek, Wood River, Loup River, and the North, South and Middle Loup River branches.  Due to the ice jams, water overflowed the banks of the rivers and caused low land flooding. Water flowed over the Burlington Northern railroad tracks and state highway 2 between Ravenna and Sweetwater near the confluence of the Mud Creek and the South Loup River. Water also affected county roads adjacent to the rivers and creeks.","","{""TotalDamages"":0,""StartTime"":""2007-02-20T12:00:00.0000000Z"",""EndTime"":""2007-02-27T09:00:00.0000000Z"",""Details"":{""Description"":"""",""Location"":""NEBRASKA""}}"
"2007-02-13 17:47:00.0000000","2007-02-13 18:00:00.0000000","1662","8014","SOUTH CAROLINA","Tornado","0","0","0","0","4000","0","NWS Storm Survey","MERIWETHER","MERIWETHER","33.65","-82.17","33.8136","-81.9733","A line of convection moved through the lower midlands and produced 3 tornadoes.  Large hail was also observed in some locations.","An EF1 tornado started in Meriweather and intermittently touched down along a northeast track to 6 miles SSW of Edgefield.  Minor damage was done to two homes with trees down along its path.","{""TotalDamages"":4000,""StartTime"":""2007-02-13T17:47:00.0000000Z"",""EndTime"":""2007-02-13T18:00:00.0000000Z"",""Details"":{""Description"":""An EF1 tornado started in Meriweather and intermittently touched down along a northeast track to 6 miles SSW of Edgefield.  Minor damage was done to two homes with trees down along its path."",""Location"":""SOUTH CAROLINA""}}"
"2007-08-08 17:36:00.0000000","2007-08-08 17:36:00.0000000","6726","39804","NEBRASKA","Thunderstorm Wind","0","0","0","0","0","0","Emergency Manager","PERU","PERU","40.48","-95.73","40.48","-95.73","For the second day in a row a stationary front extended across extreme southeast Nebraska and southwest Iowa during the afternoon of August 8th.  Conditions along and south of the boundary were very unstable with temperatures well into the 90s and dew point temperatures in the mid and upper 70s.  Scattered thunderstorms...a few severe with heavy rain...developed along the boundary during the late afternoon hours.","Thunderstorm wind gusts were estimated at 70 mph by the Emergency manager of Nemaha county.","{""TotalDamages"":0,""StartTime"":""2007-08-08T17:36:00.0000000Z"",""EndTime"":""2007-08-08T17:36:00.0000000Z"",""Details"":{""Description"":""Thunderstorm wind gusts were estimated at 70 mph by the Emergency manager of Nemaha county."",""Location"":""NEBRASKA""}}"
"2007-08-15 21:20:00.0000000","2007-08-15 21:21:00.0000000","10389","57786","INDIANA","Hail","0","0","0","0","0","0","Emergency Manager","MONTEREY","MONTEREY","41.16","-86.48","41.16","-86.48","A strong low level jet, remnants of a morning complex of storms from Iowa, and increasing instability all combined to create favorable conditions for damaging winds and isolated supercells. One supercell in particular had a storm motion towards the southeast when the line it was associated with moved mainly eastward. This supercell did produce a tornado in Marshall county.","","{""TotalDamages"":0,""StartTime"":""2007-08-15T21:20:00.0000000Z"",""EndTime"":""2007-08-15T21:21:00.0000000Z"",""Details"":{""Description"":"""",""Location"":""INDIANA""}}"
"2007-08-15 22:27:00.0000000","2007-08-15 22:28:00.0000000","10389","57790","INDIANA","Hail","0","0","0","0","0","0","Amateur Radio","KEWANNA","KEWANNA","41.02","-86.41","41.02","-86.41","A strong low level jet, remnants of a morning complex of storms from Iowa, and increasing instability all combined to create favorable conditions for damaging winds and isolated supercells. One supercell in particular had a storm motion towards the southeast when the line it was associated with moved mainly eastward. This supercell did produce a tornado in Marshall county.","","{""TotalDamages"":0,""StartTime"":""2007-08-15T22:27:00.0000000Z"",""EndTime"":""2007-08-15T22:28:00.0000000Z"",""Details"":{""Description"":"""",""Location"":""INDIANA""}}"
"2007-08-15 22:55:00.0000000","2007-08-15 22:56:00.0000000","10389","57793","INDIANA","Hail","0","0","0","0","0","0","Trained Spotter","TWELVE MILE","TWELVE MILE","40.87","-86.22","40.87","-86.22","A strong low level jet, remnants of a morning complex of storms from Iowa, and increasing instability all combined to create favorable conditions for damaging winds and isolated supercells. One supercell in particular had a storm motion towards the southeast when the line it was associated with moved mainly eastward. This supercell did produce a tornado in Marshall county.","","{""TotalDamages"":0,""StartTime"":""2007-08-15T22:55:00.0000000Z"",""EndTime"":""2007-08-15T22:56:00.0000000Z"",""Details"":{""Description"":"""",""Location"":""INDIANA""}}"
"2007-08-15 23:18:00.0000000","2007-08-15 23:19:00.0000000","10389","57794","INDIANA","Hail","0","0","0","0","0","0","Trained Spotter","TREATY","TREATY","40.72","-85.78","40.72","-85.78","A strong low level jet, remnants of a morning complex of storms from Iowa, and increasing instability all combined to create favorable conditions for damaging winds and isolated supercells. One supercell in particular had a storm motion towards the southeast when the line it was associated with moved mainly eastward. This supercell did produce a tornado in Marshall county.","","{""TotalDamages"":0,""StartTime"":""2007-08-15T23:18:00.0000000Z"",""EndTime"":""2007-08-15T23:19:00.0000000Z"",""Details"":{""Description"":"""",""Location"":""INDIANA""}}"
"2007-08-15 23:48:00.0000000","2007-08-15 23:49:00.0000000","10389","57795","INDIANA","Hail","0","0","0","0","0","0","Emergency Manager","MIER","MIER","40.63","-85.84","40.63","-85.84","A strong low level jet, remnants of a morning complex of storms from Iowa, and increasing instability all combined to create favorable conditions for damaging winds and isolated supercells. One supercell in particular had a storm motion towards the southeast when the line it was associated with moved mainly eastward. This supercell did produce a tornado in Marshall county.","","{""TotalDamages"":0,""StartTime"":""2007-08-15T23:48:00.0000000Z"",""EndTime"":""2007-08-15T23:49:00.0000000Z"",""Details"":{""Description"":"""",""Location"":""INDIANA""}}"
"2007-08-17 21:15:00.0000000","2007-08-17 21:15:00.0000000","10003","57818","SOUTH CAROLINA","Thunderstorm Wind","0","0","0","0","0","0","Public","FAIR PLAY","FAIR PLAY","34.5311","-83.0124","34.5311","-83.0124","An isolated microburst and large hail affected the western Upstate of South Carolina during the late evening hours.","Part of a metal roof was torn off an outbuilding and blown 200 feet. Also, siding was torn off a home and a carport window was blown out. A large tree and several large limbs were blown down as well.","{""TotalDamages"":0,""StartTime"":""2007-08-17T21:15:00.0000000Z"",""EndTime"":""2007-08-17T21:15:00.0000000Z"",""Details"":{""Description"":""Part of a metal roof was torn off an outbuilding and blown 200 feet. Also, siding was torn off a home and a carport window was blown out. A large tree and several large limbs were blown down as well."",""Location"":""SOUTH CAROLINA""}}"
"2007-08-06 16:30:00.0000000","2007-08-06 16:30:00.0000000","8263","47462","INDIANA","Lightning","0","0","0","0","100","0","Newspaper","CHESTERFIELD","CHESTERFIELD","40.12","-85.6","40.12","-85.6","Severe storms moved through central Indiana during the afternoon and early evening hours of August 6, 2007.  The main damage was caused by damaging thunderstorm winds.","Lightning struck a retirement home in Chesterfield.","{""TotalDamages"":100,""StartTime"":""2007-08-06T16:30:00.0000000Z"",""EndTime"":""2007-08-06T16:30:00.0000000Z"",""Details"":{""Description"":""Lightning struck a retirement home in Chesterfield."",""Location"":""INDIANA""}}"
"2007-08-06 15:00:00.0000000","2007-08-06 15:00:00.0000000","8263","47463","INDIANA","Thunderstorm Wind","0","0","0","0","45000","0","Newspaper","PENDLETON","PENDLETON","40","-85.75","40","-85.75","Severe storms moved through central Indiana during the afternoon and early evening hours of August 6, 2007.  The main damage was caused by damaging thunderstorm winds.","A tree that was three feet in diameter fell onto four cars parked at the correctional facility.  All four cars were totaled.","{""TotalDamages"":45000,""StartTime"":""2007-08-06T15:00:00.0000000Z"",""EndTime"":""2007-08-06T15:00:00.0000000Z"",""Details"":{""Description"":""A tree that was three feet in diameter fell onto four cars parked at the correctional facility.  All four cars were totaled."",""Location"":""INDIANA""}}"
